Date,BOVA11,ITUB4,BBDC4,BBAS3,BPAC11,SANB11,ABCB4,BPAN4,BRSR6,BIDI4,PINE4.SA
2019-08-16,0.008073024,-0.002972411,0.002108415,-0.002617104,-0.008870932,0.005896283,-0.00576521,0.02249485,0.007325932,-0.066350661,-0.008333333
2019-08-19,-0.00395221,-0.004366711,-0.014427525,-0.019680763,0.038242416,-0.007502898,-0.0105429,-0.077000029,0.001363567,-0.053299411,-0.070028011
2019-08-20,-0.002401545,-0.01111086,-0.009758899,-0.000892308,0.026645843,-0.013701903,-0.0010655,0.058504995,-0.010893995,0.067560245,0.234939759
2019-08-21,0.020828951,0.007688008,0.019710414,0.057155675,0.013587779,0.010538842,0.00800001,-0.008188395,0.015603149,0.056253063,-0.12195122
2019-08-22,-0.012098852,-0.015845211,-0.012987173,-0.005411995,0.012200525,-0.012325337,-0.017460292,-0.008256105,-0.008133602,-0.014265273,-0.027777778
2019-08-23,-0.024182678,-0.011628064,-0.021725687,-0.036441663,-0.172618966,-0.01535849,-0.009693135,-0.042663852,-0.03234613,-0.035696939,-0.051428571
2019-08-26,-0.014571315,-0.000301669,-0.010322476,-0.004671788,-0.179496467,-0.008774174,-0.025557369,-0.081521537,-0.01318274,-0.02151089,-0.06626506
2019-08-27,0.010793308,0.011768607,0.012642589,-0.008046537,0.179745748,0.003688219,0.004464466,-0.008284026,0.006679559,0.012269978,0.035483871
2019-08-28,0.009930592,0.011332873,-0.005930193,-0.008337084,-0.018580483,0.010533873,0.011110921,0,0.005213185,0.04545465,0.012461059
2019-08-29,0.024106565,0.005308217,0.01883824,0.024312549,0.060393738,0.029576037,0.005494592,0.032219384,0.026402664,-0.009662183,0.104615385
2019-08-30,0.007743134,-0.004400106,0.015408313,0.025732132,0.018568276,0.000941684,0.004917955,0.128323808,0.039503804,-0.031706987,-0.061281337
2019-09-02,-0.008708114,-0.012527765,-0.010318556,-0.012759441,0.030674695,-0.011761865,-0.01468184,-0.011270633,-0.026071593,0.015113129,0.017804154
2019-09-03,-0.00888797,-0.019104365,-0.016345622,-0.018620046,-0.042516903,-0.021423341,0.022626963,-0.048704564,0.014972951,-0.011910558,-0.026239067
2019-09-04,0.015328477,0.006999273,0.012476452,0.023660488,-0.009946671,0.016540838,-0.005396621,-0.005446609,-0.003129321,-0.011049848,-0.008982036
2019-09-05,0.010989,0.02840707,0.02310535,0.034889096,-0.017043534,0.028236417,0.017362924,0.003285953,0,0.002539452,-0.009063444
2019-09-06,0.007009295,0.033500432,0.041854886,0.040665853,-0.030844987,0.023970213,-0.000533435,-0.007642037,0.027354187,-0.022796406,0.00304878
2019-09-09,0.002017603,0.024452462,0.012716776,0.012350716,-0.047834219,0.015681694,-0.019743781,0.078107908,0.032736882,-0.050284924,-0.003039514
2019-09-10,-0.001409443,-0.019428428,-0.01769416,-0.016800015,0.013449355,0.004251687,-0.014153473,0,-0.027895214,-0.044759809,-0.021341463
2019-09-11,0.00564571,-0.004528361,-0.004357901,-0.023800036,0.044886756,-0.014482992,0.013252278,0.02346941,0.015652324,0.067999736,0.046728972
2019-09-12,0.006115298,0.006254978,-0.010796465,0.005087474,0.025588397,0.008365091,-0.003269605,-0.022931228,-0.030393968,-0.004815486,-0.026785714
2019-09-13,-0.007772011,0.013563119,-0.012979509,-0.017916808,0.001456902,0.013453183,-0.002187105,-0.035714297,-0.024282674,-0.009139659,-0.03058104
2019-09-16,0.002209289,-0.017842047,-0.013149822,-0.010394456,-0.009456309,-0.015929146,-0.007123269,0.003174463,-0.042986386,0.044492667,-0.006309148
2019-09-17,0.009619228,0.003690016,0.026650463,0.013933456,0.017991516,0.013489065,0.002207564,0.011603522,0.039243419,-0.009870076,0.012698413
2019-09-18,-0.001290244,-0.003110744,0.002949734,0.015222132,0.024887334,-0.008429507,0.002202522,-0.0500522,0.073703432,0.020461705,0.006269592
2019-09-19,-0.001888055,-0.016737673,-0.012058756,-0.026030894,0.019883849,-0.00917245,-0.000549375,-0.012074567,0.027542543,-0.001542441,-0.018691589
2019-09-20,0.003185982,0.002596468,0.017564659,0.015822088,-0.008454017,0.000226003,-0.004398018,-0.065555543,-0.014020597,0.014418146,-0.003174603
2019-09-23,0.000198462,-0.003165471,0.002048109,-0.004841157,-0.00817831,-0.008803777,-0.001656557,0.016646731,-0.012965471,-0.01218278,0.015923567
2019-09-24,-0.007739621,-0.010392296,-0.012846655,-0.030456676,-0.001754281,0.002049795,-0.006084022,-0.023391632,-0.032203437,-0.017985637,-0.015673981
2019-09-25,0.00449997,0.011668579,0.006507011,-0.006544359,0.007205631,0.012727257,0.001669524,-0.026347383,-0.01926429,0.004709651,0.006369427
2019-09-26,0.009756128,0.028834788,0.014399011,0.003732618,0.021462245,0.00987438,0.005555521,0.044280402,0.004464195,0,0.123417722
2019-09-27,-0.001873233,-0.004203875,-0.00057938,-0.008094222,-0.007345406,0.018444533,0,0.011778654,0.006222279,-0.008854201,-0.070422535
2019-09-30,-0.00227179,-0.014072762,-0.016811786,0.003308118,0.00739976,-0.008073447,-0.011049776,-0.009313347,-0.003975215,-0.007882416,-0.027272727
2019-10-01,-0.009405049,-0.022704396,-0.01356134,-0.011870744,-0.01264097,-0.009898852,-0.016759675,-0.024676618,-0.00798216,-0.028723023,-0.003115265
2019-10-02,-0.029082511,-0.027469251,-0.038655369,-0.034037805,-0.026297647,-0.027771697,-0.024431939,-0.025301335,-0.016987312,-0.043122299,0.003125
2019-10-03,0.005867205,0.000300261,0.002799036,0.043067799,-0.03784635,0.014625452,0.018054751,-0.011124868,-0.009549572,-0.047347286,0.003115265
2019-10-04,0.00992633,0.004806574,0.010235764,0.006844877,-0.042843971,0.004279253,0.001144195,0.010000078,-0.01423334,-0.03832338,-0.01552795
2019-10-07,-0.019150866,-0.0185351,-0.006447688,-0.039473809,-0.023345664,-0.023996261,-0.028571379,-0.009901066,-0.031206383,-0.034869407,-0.012618297
2019-10-08,-0.006714886,-0.004264528,-0.000926945,-0.018036534,0.016396696,0.001608343,0.002941094,-0.017499877,-0.011057645,-0.001935211,0.003194888
2019-10-09,0.014040541,0.015907005,0.028456698,0.027668273,0.014188504,0.03227207,0.008797664,-0.012722612,0.03597458,0.08274084,-0.003184713
2019-10-10,0.005948738,0.007226848,0.011428396,0.004524687,0.029129936,0.020124998,0.02034865,-0.007732152,-0.00140745,-0.038806088,-0.006389776
2019-10-11,0.019269973,0.012854938,0.011299447,0.018693672,0.020670536,0.006576123,0.002849296,0.009090913,0.023966072,0.04968957,0.035369775
2019-10-14,0.00380111,0.016824087,0.014113618,-0.005085219,0.016785163,0.015461782,0.011363442,0.010296091,0.003671397,0.046745404,-0.02173913
2019-10-15,0.002292018,-0.002322272,0.008118412,-0.013777782,0.015431621,-0.011366111,0.002809033,-0.00636941,-0.005487003,-0.027699291,-0.006349206
2019-10-16,0.008152714,0.014256587,0.023870969,0.013970261,0.028273444,0.018438245,0.024089698,-0.019230718,0.011953906,-0.015697923,0.003194888
2019-10-17,-0.003451667,-0.00602447,-0.016853938,-0.001999878,0.00292148,-0.013205621,-0.007111757,0.101960752,0.002271597,-0.003543863,0.015923567
2019-10-18,-0.002968857,-0.011832187,-0.007674875,0.025606797,-0.002741622,-0.013166212,0.008264594,0.018979857,0.000453528,-0.004149151,-0.012539185
2019-10-21,0.012406948,0.016354867,0.007102516,0.007381749,0.007044752,0.007873956,0.002732164,0.023282703,0.003624663,0.011309187,0
2019-10-22,0.012156843,0.031035187,0.028504106,0.021551606,0.00307102,0.033203158,0.006539506,-0.00796348,0.011286815,-0.001176997,0.034920635
2019-10-23,0.001549826,0.01421328,0.00857151,0.00421948,0.045756126,0.023944386,-0.003790001,0.063073228,0.006696446,-0.011196254,0.027607362
2019-10-24,-0.003868491,0.004671739,-0.001133128,-0.006302731,0.044241995,0.003897406,-0.003260838,-0.002157402,0.011973392,-0.013706664,-0.029850746
2019-10-25,0.003592262,0.006564451,0.013046264,0.009090982,0.000778866,0.012055599,0.00109072,-0.016216062,-0.003067412,0.017522562,-0.003076923
2019-10-28,0.005610854,0.013587159,0.036113932,0.022208214,0.00062262,0.004239956,0.011437826,0.004395524,0.013186695,0.009501105,-0.012345679
2019-10-29,-0.004328976,-0.017694126,-0.013780327,-0.002664436,-0.011510445,-0.016485817,-0.009693135,-0.007658646,-0.002169203,0.015294276,0.00625
2019-10-30,0.00763286,0.006277075,0.004657747,0.015618581,0.008339991,-0.018397271,-0.008700317,0.018743082,0.003913044,0.01853999,-0.00621118
2019-10-31,-0.010163947,-0.017358408,-0.040905362,-0.025697925,0.019818985,-0.01790924,-0.010422389,-0.019480446,-0.03161548,-0.025028351,-0.009375
2019-11-01,0.010074532,0.003727969,-0.00852994,-0.003946209,0.006426747,0.000424059,0.033813772,0.015452313,-0.001789005,-0.00933516,0.025236593
2019-11-04,0.003452575,0.003300686,0.001068725,-0.005629716,0.003041093,0.003815243,-0.00911532,0.03260884,0.003584423,-0.015900957,-0.009230769
2019-11-05,0.000382309,0.017274671,0.013470812,0.006290652,0.021070157,0.012668935,-0.017315948,-0.015789432,-0.00892839,-0.006583043,-0.00310559
2019-11-06,-0.003057228,-0.013477225,-0.005373233,-0.006668034,-0.015439442,-0.009799886,0.028083517,-0.011764741,0.007206926,0.015662631,0
2019-11-07,0.009199809,0.006011236,0.002559113,0,0.007690028,0.001052768,-0.011783342,-0.011904798,-0.015652942,-0.056939197,0.028037383
2019-11-08,-0.018136891,-0.014937594,-0.028928012,-0.014054964,0.016459607,-0.016617549,-0.001084099,-0.016429539,-0.001817454,-0.032704542,-0.006060606
2019-11-11,0.008123752,0.004411278,-0.002336346,0.005106502,-0.01162958,-0.002780807,0.003798049,0.013363367,-0.017751309,-0.022106661,-0.018292683
2019-11-12,-0.017171921,-0.017018759,-0.009367902,-0.011007575,-0.008936565,-0.018017918,-0.014594542,-0.045055118,-0.006520901,-0.079122247,0.034161491
2019-11-13,-0.00078081,-0.010053224,-0.010342723,-0.016481331,-0.032311458,-0.018785706,-0.003291246,-0.024165718,-0.025495643,-0.036101013,-0.051051051
2019-11-14,0.001758328,0.00648824,-0.004180375,0.012187187,0.036962265,0.01157638,0.00935594,0.040094409,0.0024225,0.116104566,0.009493671
2019-11-18,-0.005363267,-0.004484428,-0.006596547,0.000429944,0.002246475,0.009903157,-0.007088313,-0.015872904,-0.010149805,0.002013545,-0.003134796
2019-11-19,-0.000392167,-0.010979638,-0.001811212,-0.015903794,0.02361045,-0.011767207,0.008786436,0.003456068,0.000976405,-0.016744879,0.003144654
2019-11-21,0.015103972,0.010248149,0.005745132,0.012885035,0.024963449,0.009481727,0.003810573,0.010332972,0.016097695,0.021117488,0.003134796
2019-11-22,0.010628,0.006761719,0.01653672,0.015973939,0.009400426,0.006989881,-0.005423079,0,-0.002880484,0,0.009375
2019-11-25,-0.003346061,-0.014273334,-0.005028255,-0.003208406,-0.01326376,-0.005639837,0.010359998,-0.022727214,-0.001444457,-0.039359866,-0.00619195
2019-11-26,-0.007769765,-0.020443026,-0.021402869,-0.012875637,-0.037179978,-0.017452161,-0.027522874,-0.023255873,-0.035679923,-0.048610981,-0.003115265
2019-11-27,0.002320166,0.005797146,0.016706995,0.029130412,0.017377072,-0.011101143,0.003329541,0.042857229,0.009500136,0.02481755,0
2019-11-28,0.006751514,-0.002881806,-0.007768142,0.005492143,0.000729913,-0.005837471,0.006637104,0.027397234,-0.001981083,0.039886013,0
2019-11-29,-0.000287402,0.005780239,0.004817759,0.004411996,0.014296102,-0.001806635,0.010988945,0,-0.000992676,0.031506962,0.05
2019-12-02,0.004408242,0.014229945,0.00659281,-0.007948266,-0.00661596,0.008597193,0.001087222,0.005555541,-0.006458132,-0.003984305,0.026785714
2019-12-03,0.001812823,0.000283832,0.00349264,0.02024026,-0.007962786,-0.002691779,-0.003257356,0,-0.003999977,0.012666696,-0.043478261
2019-12-04,0.010476171,0.035987807,0.025823485,0.014465998,0.021015722,0.009896554,0.009803648,-0.005524847,0.014056455,0.020408074,0.027272727
2019-12-05,0.003204562,-0.001367839,0.004050779,-0.008555803,0.009005034,0.011135857,0.007011907,0.004444479,0.011386063,0.012903164,0.017699115
2019-12-06,0.004603514,-0.018077254,-0.011239171,-0.004109348,0.046465735,-0.01696037,-0.012854666,0.015486615,-0.003916008,0.01210194,0.084057971
2019-12-09,-0.001496334,0.0195259,0.008452435,0.003094553,0.038851852,-0.003584933,0.012479541,0.004357446,0.011793655,0.006922379,-0.029411765
2019-12-10,-0.001779479,-0.014501314,-0.003468201,-0.014397228,-0.034010946,0.001798916,0.01339762,0.008676743,-0.004371036,-0.023749684,0
2019-12-11,0.001595027,-0.011659712,-0.005800487,-0.001460829,-0.016862283,-0.005162719,0.003172894,-0.002150554,-0.001463427,0.014724766,0.011019284
2019-12-12,0.010304431,-0.000280809,0.013418981,0.025929827,0.025247068,-0.001579401,0.026884613,0.002155189,0.017098114,-0.053627831,0.013623978
2019-12-13,0.004265183,0.021308351,0.01960352,-0.0077693,-0.000267771,0.006327775,-0.006160161,0.034408532,-0.010566526,0.008000082,-0.005376344
2019-12-16,-0.0054473,-0.022858964,-0.017528672,-0.013599835,0.002007994,0.016168754,0,-0.00727651,0.005825071,0.011904884,0.037837838
2019-12-17,0.006405524,0.015219901,0.018426364,0.0225611,0.00200408,-0.003535913,0.011363827,0.005235697,0.008687277,-0.016340133,-0.018229167
2019-12-18,0.016142422,0.012770679,0.027857675,0.034525051,-0.005733335,0.03304512,-0.001021589,-0.001041729,0.013875659,0.001993477,-0.039787798
2019-12-19,0.005991249,0.004934182,0.018440931,0.010268483,0.018774337,0.004937625,0.015848675,-0.007299272,-0.010854213,-0.012599498,0.005524862
2019-12-20,0.000180437,-0.004364493,-0.00713898,-0.001954576,-0.005265191,0.009613416,0.006542509,-0.002100857,0.001431363,0.003358095,0.005494505
2019-12-23,0.00748829,0.009315219,0.006163925,0.03016053,-0.018525954,-0.001057986,0.005999996,0.018947406,0.024297162,-0.012048315,0.035519126
2019-12-26,0.010208651,0.015201031,0.012531406,0.011407005,0.019954281,0.017580923,0.002485237,0.072313964,0.009302456,0.033875481,0.063324538
2019-12-27,-0.005673256,-0.002674045,-0.003850475,-0.004323298,-0.012029124,0.005620427,-0.004462326,0.027938411,0,-0.008250587,-0.012406948
2019-12-30,-0.008380093,-0.005361924,-0.001380265,-0.00283196,0.011506558,0.02049265,0.005478207,-0.006560452,-0.002304166,0.041042234,0.055276382
2020-01-02,0.027060999,0.025482131,0.037047673,0.018553588,0.002777779,0.035294068,0.030300376,0.026415103,0.0272518,0.001275398,0.142857143
2020-01-03,-0.003851497,-0.010518151,0.000459947,-0.001672861,0.002901991,-0.00058781,0.022167371,0.043198529,-0.006744659,0.017834551,-0.03125
2020-01-06,-0.01063275,-0.014881619,-0.017862121,-0.013219216,-0.001446824,-0.028791407,-0.006264998,0.022907483,-0.001810789,0.079474117,-0.038709677
2020-01-07,-0.003108607,-0.023199417,-0.01737271,-0.007547105,0.003989689,-0.002104839,-0.012609043,-0.000861199,0.004535082,0.016232027,0.029082774
2020-01-08,-0.002583758,-0.016293772,-0.015469449,-0.009125479,-0.008862452,-0.007804225,-0.002946977,-0.008620845,-0.021670303,-0.008556693,-0.017391304
2020-01-09,-0.00259038,-0.019932589,-0.015993282,-0.020337616,0.006806444,-0.018920036,0,0,-0.012921143,-0.006904572,-0.006637168
2020-01-10,-0.003403233,-0.008880391,-0.018249289,-0.023501771,0.014050848,-0.004333664,-0.000985212,-0.006956395,-0.021972907,0.031286421,-0.020044543
2020-01-13,0.01617544,0.013294991,0.010746544,0.011231635,0.002614235,0.012404719,0.014792804,0.024518303,0.010994139,0.010673891,0.036363636
2020-01-14,0.002122374,0,-0.001149248,-0.005355119,-0.019035132,-0.013757431,-0.009232276,-0.01709406,-0.00283669,-0.010561162,-0.00877193
2020-01-15,-0.010060007,-0.012264815,-0.017549211,-0.018345054,-0.008506092,-0.013513536,-0.014713157,0.00869581,-0.015173085,0.014606636,0.002212389
2020-01-16,0.001515404,0.002021587,0.014348637,0.00446882,-0.012734473,-0.001988603,0.007964242,-0.003448302,0.000963098,0.060354219,-0.006622517
2020-01-17,0.015576324,0.006916386,0.023383326,0.013549051,0.040461572,0.020810237,0.064691241,-0.006920558,0.012986792,-0.028720613,-0.015555556
2020-01-20,0.002716968,-0.020320399,-0.019463856,-0.006384752,-0.001696458,-0.008674917,0.019944491,-0.020034773,0.002374081,0.002688259,0.002257336
2020-01-21,-0.015383288,-0.021326411,-0.03337183,-0.028915522,0.004967202,-0.038722294,0.023647215,-0.048888943,-0.019895629,-0.013404936,-0.004504505
2020-01-22,0.012871691,0.005969979,0.003571501,0.007857817,-0.012486934,-0.009786252,-0.005775295,-0.00934577,0,-0.001630455,-0.011312217
2020-01-23,0.009728317,0.023739068,0.026393831,0.056216435,0.032665912,0.021834251,0.034852532,0.003773516,0.033832719,0.001633118,0.052631579
2020-01-24,-0.010502552,-0.007536344,-0.007512331,-0.013208867,-0.003061067,-0.007197517,-0.005613162,-0.024436086,-0.002805072,-0.018478107,0.010869565
2020-01-27,-0.032543851,-0.02161206,-0.022998554,-0.00984261,-0.040174125,-0.0036248,-0.023013371,-0.026974962,-0.029067123,-0.058693404,-0.107526882
2020-01-28,0.018224698,-0.000298633,0.001191885,0.008151101,0.002665973,-0.012733259,0.008444313,-0.025742467,0.006277104,-0.002941272,-0.026506024
2020-01-29,-0.012644755,-0.015526975,-0.014285762,-0.024650059,0.002526,-0.022800369,-0.014984567,0.00203243,-0.011516086,-0.011209164,0.024752475
2020-01-30,0.00279586,0.014558605,0.009963918,0.006874254,-0.020421692,-0.005184925,-0.015659848,-0.025355114,-0.004854518,-0.026253003,-0.004830918
2020-01-31,-0.020595377,-0.018834012,-0.0167415,-0.025301068,0.005414841,-0.009713372,-0.013181928,0.011446555,-0.019999836,-0.022059093,0.007281553
2020-02-03,0.013957722,0.002895989,0.006384996,0.00494431,0.01629195,0.006937761,0.047904207,0.026749073,0.00348418,0.036967754,0.01686747
2020-02-04,0.00715451,0.007902805,0.000521339,-0.010865196,-0.006491832,-0.00095042,0.003076893,-0.015030228,0.001488164,0.021147989,0.023696682
2020-02-05,0.0050355,0.006031085,0.019335178,0.044559503,0.045739378,0.008323436,0.040753835,0.057985844,0.031698898,0,-0.023148148
2020-02-06,-0.007336495,-0.002397903,-0.011558859,-0.016865003,-0.005228078,-0.015330112,-0.051789494,-0.019230719,-0.029284763,0.011242503,-0.011848341
2020-02-07,-0.014420902,0.012920623,0.011394277,0.001009076,-0.012562528,-0.003592963,-0.025310772,-0.006862849,-0.035113648,-0.041544627,-0.002398082
2020-02-10,-0.005121143,0.016909168,0.010673297,-0.009879027,-0.045826305,0.024759706,-0.032346305,-0.035537875,-0.00563818,-0.053113646,-0.038461538
2020-02-11,0.023071992,0.023045448,0.008800189,0.045001033,0.037278955,0.016654986,0.014595058,0.063459528,0.023195776,0.034816091,0.0325
2020-02-12,0.010332381,-0.003992172,-0.013376309,0.005845852,0.03475847,-0.007614275,0.006032521,0.005774728,0.002015187,0.035514083,0
2020-02-13,-0.01378386,-0.015459361,-0.019156761,-0.015497965,0.034732002,-0.035108106,-0.002767451,0.004784776,-0.019607777,-0.035499352,-0.012106538
2020-02-14,-0.007394049,-0.016865406,-0.022536063,-0.019086971,-0.052186693,-0.01060234,-0.018964076,-0.013333436,-0.022051404,-0.002495101,0
2020-02-17,0.006540707,-0.009168899,-0.008300106,-0.015045155,-0.002455806,-0.003653237,0.011315556,-0.00448159,0.019402363,-0.00625411,0.00245098
2020-02-18,0.003068556,0.004178675,-0.004092421,0.009572315,-0.033687433,-0.004888851,-0.027554581,0.009852178,-0.004629725,-0.018879841,0.012224939
2020-02-19,0.008457828,0.014268942,0.014343519,0.002420743,-0.01649239,0.0154755,0.02805517,0.00487803,0.019638288,-0.015394286,-0.02173913
2020-02-20,-0.016773777,-0.003516629,-0.014448337,-0.010263565,0.004771645,0.001451402,0.003700235,-0.03592227,-0.022301018,0.007817488,-0.007407407
2020-02-21,-0.006805808,-0.024966969,-0.007797875,0.000813343,-0.022795049,-0.022222442,-0.013363977,0.011077643,0.004147085,-0.00064655,0.014925373
2020-02-27,-0.093650071,-0.049265362,-0.057843294,-0.061317224,-0.06984179,-0.041996007,-0.083138716,-0.100597652,-0.08828082,-0.062095718,-0.105392157
2020-02-28,0.014112914,0.029932259,0.0186851,0.023367702,-0.017614632,0.002320808,0.017829838,-0.003322269,0.02774642,0.055862134,-0.002739726
2020-03-02,0.023757456,-0.003282706,0.01342953,0.006188649,0.006078204,0.001543743,-0.008508545,0.012222219,0.036363497,0.006531496,0.038461538
2020-03-03,-0.012039985,-0.018193117,-0.025959895,-0.02926852,-0.028394447,-0.010274862,-0.020696679,-0.037321544,-0.040404075,-0.021414541,-0.010582011
2020-03-04,0.013267794,0.009584473,0.010956147,0.001092609,0.025338049,-0.004152797,-0.00515458,0.003420762,-0.011080174,-0.007294586,-0.016042781
2020-03-05,-0.041804045,-0.034177002,-0.032840824,-0.059144569,-0.069284374,-0.018503869,-0.049222818,-0.070454584,-0.061624773,-0.084168179,-0.048913043
2020-03-06,-0.044437686,-0.02129772,-0.028522862,-0.018789045,-0.079654639,-0.034785085,-0.019073556,0.022004826,-0.013731188,-0.08460979,-0.065714286
2020-03-09,-0.123940728,-0.069300217,-0.072002689,-0.110401864,-0.150619531,-0.107290151,-0.106666698,-0.193779968,-0.136803962,-0.227091551,-0.128440367
2020-03-10,0.07170496,0.024820099,0.024105237,0.052617433,0.044800984,0.035130878,0.038557241,0.034124679,0.150070174,0.146391574,0.045614035
2020-03-11,-0.07412839,-0.081432074,-0.080911978,-0.086341699,-0.114279979,-0.083060333,-0.057485079,-0.065997077,-0.009479514,-0.109712323,-0.093959732
2020-03-12,-0.145747018,-0.098204056,-0.134053527,-0.132151341,-0.26863319,-0.134740204,-0.113722965,-0.336405382,-0.128750024,-0.202020085,-0.162962963
2020-03-13,0.133951502,0.110593118,0.1686691,0.167679949,0.278940923,0.12457768,0.096774203,0.462962669,0.090387488,0.263291208,0.044247788
2020-03-16,-0.139514358,-0.091949456,-0.142744268,-0.166894988,-0.150216671,-0.119452665,-0.14967321,-0.17563308,-0.103947329,-0.179358907,-0.152542373
2020-03-17,0.038011666,0.058823583,0.080258511,0.048355125,-0.008498637,0.045850579,0.036894605,-0.007677436,0.085902946,0.025640978,-0.02
2020-03-18,-0.084366169,-0.069444494,-0.116567251,-0.165045276,-0.085714242,-0.065579563,-0.136397217,-0.042553183,-0.143339969,-0.178571159,-0.219387755
2020-03-19,-0.000153853,-0.025586459,0.002900006,-0.03908323,0.032812386,-0.016673141,0.034334647,-0.040404088,0.004735417,0.043478356,0.058823529
2020-03-20,-0.003538508,-0.035010848,-0.072771077,-0.03793507,-0.08290455,0.009463578,-0.02489625,0.06315808,-0.061272554,0.180555096,0
2020-03-23,-0.056044437,-0.069387854,-0.08160064,-0.10040646,-0.138568182,-0.050390626,-0.06127663,-0.128712957,-0.094560651,0.058823676,-0.043209877
2020-03-24,0.102388013,0.096491233,0.150537797,0.171260715,0.248563623,0.134101239,0.045330986,0.102272788,0.073937147,0.098889222,0.012903226
2020-03-25,0.064243336,0.048888896,0.074766254,0.119984565,0.049386555,0.071091803,0.170858683,0.144329951,0.03786576,0.023255587,0.267515924
2020-03-26,0.039592874,0.027542343,0.021052681,0.05029278,0.088278339,0.021672874,0.048888886,0.019819629,0.032338291,0.169960681,-0.005025126
2020-03-27,-0.058334437,-0.052783417,-0.064993667,-0.073794786,-0.022293737,-0.097447807,-0.022598839,-0.077738504,-0.020883374,-0.043074593,0
2020-03-30,0.024921674,0.049630068,0.031160271,0.026558214,-0.008791241,0.035622533,-0.01517343,-0.042145391,0.011484572,-0.045895801,-0.03030303
